branch,head,coupling_layer,target_coord,mean_entropy
scale,2,7,16,0.7116317749023438
scale,2,7,17,0.8145795464515686
scale,2,7,20,1.0490916967391968
scale,2,7,21,1.3580937385559082
scale,2,7,22,0.8152718544006348
scale,2,7,25,0.541381299495697
scale,2,7,27,0.6299532651901245
scale,2,7,30,0.836288332939148
scale,2,7,33,2.570160150527954
scale,2,7,34,1.0575759410858154
scale,2,7,35,1.1267719268798828
scale,2,7,39,0.9644393920898438
scale,2,7,40,1.0610864162445068
scale,2,7,41,0.511883020401001
scale,2,7,44,1.2298721075057983
scale,2,7,46,0.673909604549408
